listing_id,brokered_by,status,price,bed,bath,acre_lot,street,city,state,zip_code,house_size
4830,30297.0,for_sale,159000,3,2,1.8,1133329.0,Cullman,Alabama,35055.0,1586
4831,46502.0,for_sale,143900,3,1,1.6,38619.0,Falkville,Alabama,35622.0,960
4832,40988.0,for_sale,145000,3,2,1.1,1764573.0,Hanceville,Alabama,35077.0,3066
4833,3985.0,for_sale,239900,3,2,1.0,697717.0,Cullman,Alabama,35058.0,1807
4834,61599.0,for_sale,409000,3,2,4.6,1164273.0,Hartselle,Alabama,35640.0,2200
4835,3287.0,for_sale,799900,3,3,6.33,54010.0,Vinemont,Alabama,35179.0,3800
4836,57459.0,for_sale,549000,4,4,11.0,334548.0,Cullman,Alabama,35058.0,2916
4837,53016.0,for_sale,299900,3,3,0.7,1687877.0,Huntsville,Alabama,35802.0,2547
4838,55594.0,for_sale,425000,1,1,10.0,489755.0,Cullman,Alabama,35055.0,4664
4839,105495.0,for_sale,325000,5,3,0.71,1602665.0,Cullman,Alabama,35055.0,2400
4840,27052.0,ready_to_build,416892,5,2,0.7,644329.0,Cullman,Alabama,35058.0,3596
4841,27052.0,ready_to_build,289704,3,2,0.7,644329.0,Cullman,Alabama,35058.0,1620
4842,27052.0,ready_to_build,314993,4,2,0.7,644329.0,Cullman,Alabama,35058.0,1964
4843,109999.0,for_sale,530000,4,4,0.32,1191062.0,Huntsville,Alabama,35824.0,3418
4844,84569.0,for_sale,135000,3,2,0.9,836290.0,Owens Cross Roads,Alabama,35763.0,1980
4845,13402.0,for_sale,401550,4,3,0.82,391564.0,Cullman,Alabama,35055.0,2503
4846,25406.0,for_sale,693298,4,5,0.36,273499.0,Huntsville,Alabama,35803.0,3574
4847,13402.0,for_sale,401550,4,3,0.82,392664.0,Cullman,Alabama,35055.0,2503
4848,25406.0,for_sale,554900,4,4,0.33,1775861.0,Owens Cross Roads,Alabama,35763.0,3013
4849,13402.0,for_sale,401550,4,3,0.62,1958548.0,Cullman,Alabama,35055.0,2503
4850,57502.0,for_sale,419900,3,2,0.24,1221715.0,Owens Cross Roads,Alabama,35763.0,1991
4851,109999.0,for_sale,364000,3,2,13.6,1887444.0,Laceys Spring,Alabama,35754.0,1980
4852,26073.0,for_sale,322910,4,2,0.31,688468.0,Cullman,Alabama,35058.0,1964
4853,57502.0,for_sale,549900,4,4,0.24,1221408.0,Owens Cross Roads,Alabama,35763.0,3079
4854,25406.0,for_sale,609147,4,3,0.36,274480.0,Huntsville,Alabama,35803.0,2955
4855,26220.0,for_sale,317390,4,3,0.2,739995.0,Hanceville,Alabama,35077.0,2108
4856,25406.0,for_sale,559188,4,4,0.29,280431.0,Huntsville,Alabama,35803.0,3013
4857,25914.0,for_sale,265415,3,2,0.7,127641.0,Good Hope,Alabama,35055.0,1683
4858,25914.0,for_sale,268415,3,2,0.7,144337.0,Good Hope,Alabama,35055.0,1683
4859,26220.0,for_sale,291085,4,2,0.2,709326.0,Hanceville,Alabama,35640.0,1884
4860,25914.0,for_sale,273415,4,2,0.7,135783.0,Good Hope,Alabama,35055.0,1884
4861,8443.0,for_sale,401550,3,3,0.62,397600.0,Cullman,Alabama,35055.0,2503
4862,25914.0,for_sale,274415,4,2,0.7,140268.0,Good Hope,Alabama,35055.0,1884
4863,25914.0,for_sale,274415,4,2,0.7,129238.0,Good Hope,Alabama,35055.0,1884
4864,25914.0,for_sale,274915,4,2,0.7,128433.0,Good Hope,Alabama,35055.0,1884
4865,26220.0,for_sale,322055,4,3,0.2,698839.0,Hanceville,Alabama,35077.0,2108
4866,27052.0,ready_to_build,308828,4,2,0.7,644329.0,Cullman,Alabama,35058.0,1964
4867,26073.0,for_sale,378147,4,3,0.28,686714.0,Cullman,Alabama,35058.0,2572
4868,55594.0,for_sale,119000,4,2,1.9,265742.0,Hayden,Alabama,35079.0,1300
4869,30758.0,for_sale,79900,2,2,0.8,966114.0,Cullman,Alabama,35055.0,1100
4870,29135.0,for_sale,179900,4,2,0.5,1597909.0,Cullman,Alabama,35058.0,1958
4871,40959.0,for_sale,209900,4,2,0.8,788099.0,Cullman,Alabama,35057.0,1400
4872,105495.0,for_sale,195000,2,2,2.0,892143.0,Cullman,Alabama,35057.0,1350
4873,69017.0,for_sale,199900,3,1,0.5,1186191.0,Vinemont,Alabama,35179.0,1587
4874,58409.0,for_sale,139900,3,2,4.74,1894934.0,Huntsville,Alabama,35763.0,1980
4875,79832.0,for_sale,175500,3,2,0.5,422383.0,Cullman,Alabama,35055.0,2334
4876,25406.0,for_sale,125000,3,2,9.0,1837252.0,Owens Cross Roads,Alabama,35763.0,1980
4877,106552.0,for_sale,274900,4,3,0.4,364621.0,Cullman,Alabama,35055.0,2733
4878,3985.0,for_sale,639900,3,3,5.0,808284.0,Vinemont,Alabama,35179.0,2600
4879,61982.0,for_sale,315000,4,3,0.33,1677369.0,Huntsville,Alabama,35802.0,2832
4880,40959.0,for_sale,199900,3,2,0.4,955175.0,Hanceville,Alabama,35077.0,1476
4881,88505.0,for_sale,365000,5,4,0.29,341165.0,Cullman,Alabama,35055.0,3117
4882,4630.0,for_sale,399900,5,3,0.35,26780.0,Huntsville,Alabama,35803.0,2928
4883,53016.0,for_sale,999900,7,7,1.73,274455.0,Huntsville,Alabama,35803.0,7107
4884,1510.0,for_sale,346550,4,2,0.25,1786217.0,Owens Cross Roads,Alabama,35763.0,1820
4885,26220.0,for_sale,453300,4,3,0.35,1328178.0,Madison,Alabama,35756.0,2359
4886,26220.0,for_sale,483938,4,3,0.35,1324160.0,Madison,Alabama,35756.0,2575
4887,26220.0,for_sale,506140,5,3,0.33,1331494.0,Madison,Alabama,35756.0,2948
4888,27052.0,ready_to_build,377555,4,2,0.7,644329.0,Cullman,Alabama,35058.0,2572
4889,26220.0,for_sale,512790,5,3,0.39,1319522.0,Madison,Alabama,35756.0,2948
4890,40959.0,for_sale,185000,3,2,0.35,179803.0,Cullman,Alabama,35055.0,1288
4891,68266.0,for_sale,609900,5,4,0.24,1692114.0,Huntsville,Alabama,35802.0,2924
4892,13402.0,for_sale,394350,4,3,0.65,399446.0,Cullman,Alabama,35055.0,2338
4893,68266.0,for_sale,674900,5,4,0.34,1691191.0,Huntsville,Alabama,35802.0,3978
4894,40959.0,for_sale,254900,3,3,0.22,949881.0,Cullman,Alabama,35055.0,1734
4895,40988.0,for_sale,69900,3,2,1.2,1531958.0,Cullman,Alabama,35058.0,1008
4896,105495.0,for_sale,399900,2,2,25.5,1296647.0,Eva,Alabama,35621.0,1600
4897,40988.0,for_sale,69900,2,2,1.2,1487174.0,Cullman,Alabama,35058.0,1152
4898,81884.0,for_sale,305000,3,2,0.9,184546.0,Union Grove,Alabama,35175.0,2326
4899,29135.0,for_sale,234900,3,2,1.0,1390816.0,Holly Pond,Alabama,35083.0,1568
4900,55594.0,for_sale,129900,3,1,0.4,1184076.0,Cullman,Alabama,35058.0,1056
4901,40959.0,for_sale,220000,4,2,1.0,363800.0,Holly Pond,Alabama,35083.0,1700
4902,40988.0,for_sale,299900,3,2,10.0,623111.0,Vinemont,Alabama,35179.0,1422
4903,40959.0,for_sale,259900,3,2,0.62,1803199.0,Hanceville,Alabama,35077.0,1980
4904,81884.0,for_sale,220000,3,2,0.33,979830.0,Huntsville,Alabama,35803.0,1557
4905,105495.0,for_sale,260000,3,2,0.37,448322.0,Cullman,Alabama,35055.0,1810
4906,103801.0,for_sale,419900,4,3,0.39,278463.0,Huntsville,Alabama,35802.0,3343
4907,55400.0,for_sale,239500,3,2,1.5,258740.0,Guntersville,Alabama,35976.0,1620
4908,53016.0,for_sale,775000,4,5,0.7,1052312.0,Huntsville,Alabama,35824.0,4175
4909,62517.0,for_sale,460000,4,4,0.39,275330.0,Huntsville,Alabama,35803.0,2837
4910,57459.0,for_sale,369900,3,3,0.73,465009.0,Cullman,Alabama,35055.0,2491
4911,41970.0,for_sale,266900,2,3,0.05,244437.0,Madison,Alabama,35756.0,1855
4912,53016.0,for_sale,500000,4,4,0.37,824575.0,Huntsville,Alabama,35803.0,3314
4913,57502.0,for_sale,425000,4,3,0.31,215971.0,Huntsville,Alabama,35803.0,2868
4914,53016.0,for_sale,435000,3,3,0.23,805509.0,Huntsville,Alabama,35803.0,2932
4915,53016.0,for_sale,495000,4,5,0.33,1600099.0,Owens Cross Roads,Alabama,35763.0,3300
4916,57502.0,for_sale,359957,4,3,0.21,1551355.0,Owens Cross Roads,Alabama,35763.0,2067
4917,109855.0,for_sale,350000,3,3,0.15,799301.0,Huntsville,Alabama,35803.0,2553
4918,103801.0,for_sale,614900,4,4,0.62,293407.0,Huntsville,Alabama,35803.0,3900
4919,106561.0,for_sale,449900,3,3,0.6,354134.0,Cullman,Alabama,35055.0,2745
4920,11506.0,for_sale,420000,4,3,0.43,228226.0,Huntsville,Alabama,35803.0,2548
4921,25406.0,for_sale,635000,4,4,0.33,1457076.0,Owens Cross Roads,Alabama,35763.0,3453
4922,53016.0,for_sale,529000,5,4,0.7,1218099.0,Owens Cross Roads,Alabama,35763.0,2928
4923,40988.0,for_sale,369900,4,3,2.5,1509150.0,Hanceville,Alabama,35077.0,2127
4924,53016.0,for_sale,639000,6,4,0.7,1676064.0,Huntsville,Alabama,35802.0,4295
4925,105495.0,for_sale,254900,3,2,0.42,1244561.0,Cullman,Alabama,35055.0,1568
4926,26220.0,for_sale,508238,5,3,0.37,1340272.0,Madison,Alabama,35756.0,2948
4927,26220.0,for_sale,536120,5,4,0.37,1344551.0,Madison,Alabama,35756.0,3257
4928,57502.0,for_sale,549900,4,4,0.24,1218246.0,Owens Cross Roads,Alabama,35763.0,3079
4929,11886.0,for_sale,124900,3,2,12.0,1284393.0,Oneonta,Alabama,35121.0,868
4930,110092.0,for_sale,47900,3,2,14.0,1971314.0,Remlap,Alabama,35133.0,1980
4931,91653.0,for_sale,689900,6,6,98.0,241017.0,Oneonta,Alabama,35121.0,3572
4932,84182.0,for_sale,36850,3,2,6.7,1971315.0,Remlap,Alabama,35133.0,1980
4933,34914.0,for_sale,189900,3,2,39.0,1900289.0,Springville,Alabama,35146.0,1980
4934,26315.0,for_sale,10000,3,2,1.0,839021.0,Cleveland,Alabama,35049.0,1980
4935,51799.0,for_sale,45000,3,2,5.0,1891131.0,Springville,Alabama,35146.0,1980
4936,59369.0,for_sale,409900,5,3,0.5,719157.0,Springville,Alabama,35146.0,2516
4937,48738.0,for_sale,349900,3,2,0.38,1053081.0,Springville,Alabama,35146.0,1816
4938,52746.0,for_sale,999900,4,4,28.0,474855.0,Springville,Alabama,35146.0,3693
4939,84182.0,for_sale,30000,3,2,2.39,1979081.0,Remlap,Alabama,35133.0,1980
4940,48738.0,for_sale,419900,3,2,0.63,1831751.0,Springville,Alabama,35146.0,2150
4941,60865.0,for_sale,17500,3,2,0.7,1948335.0,Oneonta,Alabama,35121.0,1980
4942,84182.0,for_sale,12000,3,2,0.7,1913494.0,Oneonta,Alabama,35121.0,1980
4943,48738.0,for_sale,299000,3,2,13.8,1892690.0,Springville,Alabama,35146.0,1980
4944,84182.0,for_sale,42500,3,2,0.8,1912433.0,Oneonta,Alabama,35121.0,1980
4945,60865.0,for_sale,99900,3,2,9.6,1971313.0,Remlap,Alabama,35133.0,1980
4946,21257.0,for_sale,445000,4,3,0.7,430303.0,Springville,Alabama,35146.0,2630
4947,43992.0,for_sale,540027,5,4,1.01,5791.0,Springville,Alabama,35146.0,2610
4948,43992.0,for_sale,624040,3,4,1.0,388157.0,Springville,Alabama,35146.0,2764
4949,43992.0,for_sale,686087,5,4,2.06,334034.0,Springville,Alabama,35146.0,2646
4950,84182.0,for_sale,40000,3,2,0.47,1907270.0,Oneonta,Alabama,35121.0,1980
4952,78813.0,for_sale,350000,3,2,0.56,1483914.0,Springville,Alabama,35146.0,1980
4953,101107.0,for_sale,450000,3,2,1.06,1784822.0,Springville,Alabama,35146.0,1980
4954,91653.0,for_sale,374900,6,6,4.0,248163.0,Oneonta,Alabama,35121.0,3572
4955,84182.0,for_sale,179900,3,2,1.5,1162544.0,Locust Fork,Alabama,35097.0,1825
4956,84182.0,for_sale,99900,3,2,0.8,1173795.0,Remlap,Alabama,35133.0,1687
4957,2018.0,for_sale,149900,4,3,3.0,103618.0,Remlap,Alabama,35133.0,2430
4958,59887.0,for_sale,230000,3,3,5.7,1651803.0,Locust Fork,Alabama,35097.0,2108
4959,58757.0,for_sale,285000,4,3,4.97,566463.0,Remlap,Alabama,35133.0,2583
4960,84182.0,for_sale,39900,3,2,3.9,863332.0,Springville,Alabama,35146.0,1980
4961,53239.0,for_sale,43000,3,2,4.3,515029.0,Remlap,Alabama,35133.0,1980
4962,59887.0,for_sale,12900,3,2,1.01,1873127.0,Oneonta,Alabama,35121.0,1980
4963,60865.0,for_sale,12900,3,2,0.2,1859133.0,Oneonta,Alabama,35121.0,1980
4964,84181.0,for_sale,30000,3,2,2.0,1086603.0,Remlap,Alabama,35133.0,1980
4965,43992.0,for_sale,600341,5,4,1.01,1568745.0,Springville,Alabama,35146.0,2814
4966,110135.0,for_sale,549000,3,3,0.8,945752.0,Oneonta,Alabama,35121.0,2140
4967,15064.0,for_sale,399900,4,2,0.3,1119293.0,Oneonta,Alabama,35121.0,2151
4968,60865.0,for_sale,62500,3,2,0.2,1452406.0,Oneonta,Alabama,35121.0,1311
4969,88105.0,for_sale,296465,4,3,0.18,419280.0,Springville,Alabama,35146.0,2548
4970,15064.0,for_sale,62500,3,2,1.4,2000014.0,Springville,Alabama,35146.0,1980
4971,15064.0,for_sale,140000,3,2,13.0,1894114.0,Remlap,Alabama,35133.0,1980
4972,88105.0,for_sale,218310,3,2,0.18,365977.0,Springville,Alabama,35146.0,1436
4973,43992.0,for_sale,686087,5,4,2.0,4207.0,Springville,Alabama,35146.0,2655
4974,60737.0,for_sale,153000,3,2,10.2,1973459.0,Remlap,Alabama,35133.0,1980
4975,21257.0,for_sale,399900,3,2,0.7,321568.0,Springville,Alabama,35146.0,1800
4976,95892.0,for_sale,385000,3,3,0.53,563619.0,Remlap,Alabama,35133.0,2594
4977,95892.0,for_sale,265000,3,2,0.54,1548640.0,Remlap,Alabama,35133.0,1649
4978,21257.0,for_sale,395000,4,3,0.7,1383007.0,Springville,Alabama,35146.0,2527
4979,35658.0,for_sale,600000,3,2,44.0,1892962.0,Springville,Alabama,35146.0,1980
4980,25888.0,for_sale,278100,4,2,0.7,430692.0,Springville,Alabama,35146.0,1774
4981,25888.0,for_sale,283900,4,2,0.7,435490.0,Springville,Alabama,35146.0,1774
4982,25888.0,for_sale,337900,4,3,0.7,432589.0,Springville,Alabama,35146.0,2632
4983,25888.0,for_sale,326100,4,3,0.7,424010.0,Springville,Alabama,35146.0,2618
4984,25888.0,for_sale,359400,4,3,0.7,447903.0,Springville,Alabama,35146.0,2618
4985,25888.0,for_sale,323900,5,3,0.7,433851.0,Springville,Alabama,35146.0,2511
4986,60865.0,for_sale,92500,3,2,0.7,1281658.0,Trafford,Alabama,35172.0,1280
4987,59887.0,for_sale,94900,2,1,11.0,1706227.0,Cleveland,Alabama,35049.0,1096
4988,70677.0,for_sale,364900,3,3,0.34,1451477.0,Springville,Alabama,35146.0,2070
4989,95892.0,for_sale,164900,4,2,0.6,1305609.0,Trafford,Alabama,35172.0,2240
4990,59887.0,for_sale,238000,2,2,2.7,546301.0,Remlap,Alabama,35133.0,1720
4991,48845.0,for_sale,299000,3,3,0.89,1214167.0,Remlap,Alabama,35133.0,2400
4992,55594.0,for_sale,185000,3,2,0.28,712787.0,Springville,Alabama,35146.0,1276
4993,48738.0,for_sale,229900,3,2,0.02,274697.0,Oneonta,Alabama,35121.0,2202
4994,30194.0,for_sale,159900,2,2,0.1,609329.0,Springville,Alabama,35146.0,1512
4995,81070.0,for_sale,84900,3,2,8.03,1864561.0,Cleveland,Alabama,35049.0,1980
4996,78813.0,for_sale,34900,3,2,5.47,579175.0,Remlap,Alabama,35133.0,1980
4997,84140.0,for_sale,199999,4,3,1.16,1193346.0,Pinson,Alabama,35126.0,1455
4998,15064.0,for_sale,215000,3,2,0.7,1697986.0,Springville,Alabama,35146.0,1411
5000,15064.0,for_sale,49900,3,2,4.6,420436.0,Remlap,Alabama,35133.0,1980
5001,70650.0,for_sale,429000,5,3,0.91,1276261.0,Springville,Alabama,35146.0,3141
5002,110135.0,for_sale,15000,3,2,0.7,1859940.0,Oneonta,Alabama,35121.0,1980
5003,110135.0,for_sale,18000,3,2,0.7,1859943.0,Oneonta,Alabama,35121.0,1980
5004,59369.0,for_sale,445000,4,3,0.41,783168.0,Springville,Alabama,35146.0,2004
5005,60865.0,for_sale,849000,3,2,37.0,234651.0,Oneonta,Alabama,35121.0,1950
5006,84179.0,for_sale,679000,4,4,0.02,381678.0,Oneonta,Alabama,35121.0,3671
5007,95892.0,for_sale,260000,3,2,0.51,68351.0,Remlap,Alabama,35133.0,1543
5008,59369.0,for_sale,265000,3,2,30.0,1900288.0,Springville,Alabama,35146.0,1980
5009,25888.0,for_sale,318900,3,3,0.7,457225.0,Springville,Alabama,35146.0,2175
5010,25888.0,for_sale,333100,4,3,0.7,451872.0,Springville,Alabama,35146.0,1941
5011,52746.0,for_sale,1800000,3,2,134.0,73318.0,Remlap,Alabama,35133.0,1980
5012,60865.0,for_sale,379900,3,2,31.0,234652.0,Oneonta,Alabama,35121.0,1980
5013,25888.0,for_sale,340900,5,3,0.7,445517.0,Springville,Alabama,35146.0,2511
5014,15064.0,for_sale,159900,3,2,1.32,213584.0,Oneonta,Alabama,35121.0,1980
5015,43992.0,for_sale,650542,4,3,2.0,1242842.0,Springville,Alabama,35146.0,2663
5016,79702.0,for_sale,250000,4,2,5.6,1104229.0,Hanceville,Alabama,35077.0,2932
5017,1554.0,for_sale,79000,3,1,0.13,174461.0,Cullman,Alabama,35055.0,828
5018,85552.0,for_sale,220000,3,2,1.0,83625.0,Somerville,Alabama,35670.0,1497
5019,27052.0,ready_to_build,350682,3,2,0.7,1073605.0,Hampton Cove,Alabama,35763.0,1916
5020,27052.0,ready_to_build,427048,4,2,0.7,1073605.0,Hampton Cove,Alabama,35763.0,3190
5021,40988.0,for_sale,39900,3,2,1.13,1886237.0,Cullman,Alabama,35055.0,1980
5022,88505.0,for_sale,30000,3,2,1.0,262200.0,Hanceville,Alabama,35077.0,1980
5023,19889.0,for_sale,749900,6,4,7.0,1416025.0,Somerville,Alabama,35670.0,5829
5024,30297.0,for_sale,33000,3,2,0.69,1860341.0,Cullman,Alabama,35057.0,1980
5025,88505.0,for_sale,40000,3,2,2.0,328254.0,Hanceville,Alabama,35077.0,1980
5026,53016.0,for_sale,724900,3,2,83.0,1729690.0,Laceys Spring,Alabama,35754.0,2369
5027,3443.0,for_sale,549900,6,5,0.49,391561.0,Cullman,Alabama,35055.0,3800
5028,19478.0,for_sale,649900,5,4,0.39,848254.0,Huntsville,Alabama,35824.0,3435
5029,40988.0,for_sale,55000,3,2,0.51,1841779.0,Cullman,Alabama,35057.0,1980
5030,40988.0,for_sale,55000,3,2,0.42,1841779.0,Cullman,Alabama,35057.0,1980
5031,7323.0,for_sale,52900,3,2,0.39,940610.0,Huntsville,Alabama,35803.0,1980
5032,57502.0,for_sale,89000,3,2,0.79,1879821.0,Cherokee Ridge,Alabama,35175.0,1980
5033,1671.0,for_sale,249900,3,2,0.5,454841.0,Cullman,Alabama,35055.0,1468
5034,95892.0,for_sale,275000,3,2,123.0,1852742.0,Horton,Alabama,35980.0,1980
5035,81884.0,for_sale,68000,3,2,0.25,937853.0,Huntsville,Alabama,35803.0,1980
5036,57502.0,for_sale,94000,3,2,0.6,1879822.0,Cherokee Ridge,Alabama,35175.0,1980
5037,96561.0,for_sale,95000,3,2,0.47,223077.0,Alexander City,Alabama,35010.0,1876
5038,93127.0,for_sale,138000,3,2,4.0,817596.0,Alexander City,Alabama,35010.0,1622
5040,90525.0,for_sale,96000,2,1,0.39,403342.0,Alexander City,Alabama,35010.0,1177
5041,86514.0,for_sale,149900,4,2,0.43,172628.0,Alexander City,Alabama,35010.0,1820
5042,90525.0,for_sale,274000,4,3,6.0,1070007.0,Alexander City,Alabama,35010.0,1980
5043,59350.0,for_sale,250000,4,3,0.7,1342716.0,Alexander City,Alabama,35010.0,3000
5044,15456.0,for_sale,379000,6,4,6.61,1134574.0,Alexander City,Alabama,35010.0,3480
5045,53239.0,for_sale,195000,4,2,0.5,510888.0,Alexander City,Alabama,35010.0,1852
5046,40805.0,for_sale,145000,4,3,0.93,742762.0,Alexander City,Alabama,35010.0,1980
5047,84119.0,for_sale,15000,3,2,1.32,752529.0,Alexander City,Alabama,35010.0,1980
5048,90525.0,for_sale,18000,3,2,0.7,1009788.0,Alexander City,Alabama,35010.0,1980
5049,56222.0,for_sale,20000,3,2,0.78,1867485.0,Alexander City,Alabama,35010.0,1980
5050,109972.0,for_sale,59000,3,2,2.83,1498747.0,Alexander City,Alabama,35010.0,1980
5051,84119.0,for_sale,85800,3,2,0.7,1120847.0,Alexander City,Alabama,35010.0,1980
5052,11596.0,for_sale,475000,3,3,0.7,418943.0,Alexander City,Alabama,35010.0,5199
5053,90525.0,for_sale,22000,3,2,0.7,846420.0,Alexander City,Alabama,35010.0,1980
5054,90525.0,for_sale,22000,3,2,0.7,1839285.0,Alexander City,Alabama,35010.0,1980
5055,90525.0,for_sale,22000,3,2,0.7,954774.0,Alexander City,Alabama,35010.0,1980
5056,11596.0,for_sale,129000,2,2,0.39,260054.0,Alexander City,Alabama,35010.0,1980
5057,79929.0,for_sale,234000,4,2,0.68,82726.0,Alexander City,Alabama,35010.0,1980
5058,96561.0,for_sale,280000,3,3,6.2,1473759.0,Alexander City,Alabama,35010.0,1537
5059,90525.0,for_sale,10000,3,2,0.7,1925577.0,Alexander City,Alabama,35010.0,1980
5060,35297.0,for_sale,235000,3,2,3.6,95048.0,Alexander City,Alabama,35010.0,1980
5061,56222.0,for_sale,175000,3,2,10.5,1862407.0,Alexander City,Alabama,35010.0,1980
5062,109972.0,for_sale,15000,3,2,0.7,1867743.0,Alexander City,Alabama,35010.0,1980
5063,84119.0,for_sale,199500,4,2,0.7,550289.0,Alexander City,Alabama,35010.0,1980
5064,93134.0,for_sale,149000,3,2,0.7,1893126.0,Alexander City,Alabama,35010.0,1980
5065,90525.0,for_sale,19000,3,2,0.74,1867792.0,Alexander City,Alabama,35010.0,1980
5066,84119.0,for_sale,113900,3,2,0.7,1685603.0,Alexander City,Alabama,35010.0,1980
5067,3503.0,for_sale,279000,3,2,43.0,1945213.0,County Line,Alabama,35010.0,1980
5069,79929.0,for_sale,425000,3,2,0.7,558685.0,Alexander City,Alabama,35010.0,1980
5070,79929.0,for_sale,450000,3,2,0.7,558687.0,Alexander City,Alabama,35010.0,1980
5071,79929.0,for_sale,464000,3,2,0.7,558686.0,Alexander City,Alabama,35010.0,1500
5072,79929.0,for_sale,190000,3,2,0.7,1861772.0,Alexander City,Alabama,35010.0,1980
5073,90275.0,for_sale,1975000,5,5,49.0,1117959.0,Alexander City,Alabama,35010.0,5143
5074,56189.0,for_sale,149000,3,2,0.7,1839791.0,Alexander City,Alabama,35010.0,1980
5075,56223.0,for_sale,499000,3,2,11.43,646448.0,Alexander City,Alabama,35010.0,1980
5076,90525.0,for_sale,744975,3,2,193.5,578308.0,Alexander City,Alabama,35010.0,1980
5077,56221.0,for_sale,385000,3,2,1.98,1891591.0,Alexander City,Alabama,35010.0,1980
5078,82473.0,for_sale,2100000,5,6,0.7,1246361.0,Alexander City,Alabama,35010.0,3985
5079,2066.0,for_sale,50000,3,2,4.64,1542986.0,Alabaster,Alabama,35007.0,1980
5080,30702.0,for_sale,100000,3,2,1.74,401342.0,Alabaster,Alabama,35007.0,1980
5081,53423.0,for_sale,170000,2,2,0.1,244198.0,Alabaster,Alabama,35007.0,1310
5082,2066.0,for_sale,200000,3,2,18.0,521953.0,Alabaster,Alabama,35007.0,1980
5083,58757.0,for_sale,159000,3,3,0.7,783927.0,Alabaster,Alabama,35007.0,1440
5084,35658.0,for_sale,258000,3,2,0.51,995252.0,Alabaster,Alabama,35007.0,2037
5085,2066.0,for_sale,80000,3,2,0.55,224032.0,Alabaster,Alabama,35007.0,1980
5086,78570.0,for_sale,169900,3,2,0.41,286344.0,Alabaster,Alabama,35007.0,1066
5087,2066.0,for_sale,85000,3,2,0.7,226715.0,Alabaster,Alabama,35007.0,1980
5088,6003.0,for_sale,400000,3,2,23.4,1831942.0,Alabaster,Alabama,35007.0,1980
5089,84176.0,for_sale,389277,4,4,0.25,327508.0,Alabaster,Alabama,35007.0,2715
5090,84179.0,for_sale,4850000,4,3,144.0,569218.0,Alabaster,Alabama,35007.0,7237
5091,70650.0,for_sale,295000,4,3,0.27,74166.0,Alabaster,Alabama,35007.0,1980
5092,2066.0,for_sale,239900,3,2,0.39,347475.0,Alabaster,Alabama,35007.0,1480
5094,53239.0,for_sale,180000,3,2,2.8,824156.0,Hayden,Alabama,35079.0,1107
5095,81070.0,for_sale,169900,3,1,0.65,1453608.0,Mount Olive,Alabama,35117.0,1221
5096,81070.0,for_sale,189900,3,2,0.9,1638003.0,Hayden,Alabama,35079.0,1232
5097,53239.0,for_sale,50000,3,1,0.38,1283674.0,Mulga,Alabama,35118.0,1652
5098,84181.0,for_sale,145900,3,3,0.96,1805112.0,Pinson,Alabama,35126.0,2000
5099,84181.0,for_sale,299900,4,2,0.94,796422.0,Kimberly,Alabama,35091.0,1928
5100,92672.0,for_sale,320000,3,3,0.48,1702332.0,Morris,Alabama,35116.0,2758
5101,33605.0,for_sale,165000,4,2,0.57,814129.0,Birmingham,Alabama,35214.0,2034
5102,2018.0,for_sale,112000,2,1,0.34,1767849.0,Trafford,Alabama,35172.0,994
5103,53423.0,for_sale,120000,4,2,0.67,1410128.0,Mulga,Alabama,35118.0,1877
5104,50768.0,for_sale,125000,3,1,0.6,277566.0,Cordova,Alabama,35550.0,1344
5105,15340.0,for_sale,479900,4,4,0.37,1472660.0,Mount Olive,Alabama,35117.0,3052
5106,81070.0,for_sale,299900,3,2,0.7,1825992.0,Kimberly,Alabama,35091.0,2105
5107,3910.0,for_sale,169900,3,2,0.7,1204062.0,Sumiton,Alabama,35148.0,1344
5108,84175.0,for_sale,179900,5,2,0.5,1666670.0,Dora,Alabama,35062.0,1728
5109,53423.0,for_sale,165000,3,1,0.46,1218523.0,Graysville,Alabama,35073.0,1519
5110,52848.0,for_sale,250000,4,2,0.6,1825409.0,Pinson,Alabama,35126.0,2000
5111,50768.0,for_sale,89900,3,1,0.7,438021.0,Sumiton,Alabama,35148.0,1596
5112,40959.0,for_sale,315000,4,4,1.5,729046.0,Warrior,Alabama,35180.0,3006
5113,70650.0,for_sale,300000,3,3,0.54,1403572.0,Morris,Alabama,35116.0,1850
5114,293.0,for_sale,175000,3,2,1.0,591273.0,Warrior,Alabama,35180.0,1056
5115,3910.0,for_sale,139900,3,1,0.63,1511422.0,Sumiton,Alabama,35148.0,1406
5116,50773.0,for_sale,599900,5,5,1.24,519890.0,Dora,Alabama,35062.0,5033
5117,53423.0,for_sale,125000,3,1,0.38,1242492.0,Mulga,Alabama,35118.0,910
5118,39639.0,for_sale,222000,4,2,3.0,1315731.0,Hayden,Alabama,35079.0,2128
5119,92672.0,for_sale,209000,3,2,0.6,44698.0,Trafford,Alabama,35172.0,1248
5120,81070.0,for_sale,449000,4,4,3.7,799343.0,Hayden,Alabama,35079.0,4126
5121,53239.0,for_sale,199900,3,2,0.46,1002078.0,Sylvan Springs,Alabama,35118.0,1568
5122,52848.0,for_sale,255000,4,3,1.3,560953.0,Warrior,Alabama,35180.0,3004
5123,95892.0,for_sale,205000,3,2,0.7,820317.0,Morris,Alabama,35116.0,1440
5124,84181.0,for_sale,130000,2,2,0.06,1677258.0,Morris,Alabama,35116.0,1000
