user_id,listing_id
54,14338
54,13855
54,5088
54,10137
54,458
54,15265
54,23460
54,26477
54,7301
54,15892
54,7309
54,19992
54,17145
54,25528
54,24760
54,25508
54,3715
54,7975
54,4955
54,7179
54,4590
54,13963
54,19672
54,6948
54,24833
54,12907
54,9759
54,603
54,13333
54,25482
54,19437
54,15246
54,10503
54,13048
55,14995
55,16221
55,27059
55,18777
55,6289
55,3576
55,25513
55,17888
55,16027
55,2251
55,23581
55,24497
55,22618
55,21366
55,7504
55,20085
55,24080
55,26257
55,7210
55,7482
55,15758
55,1691
55,1908
55,9756
55,9491
55,20403
55,19595
55,16174
55,8623
55,19503
55,11598
55,10913
55,24906
55,17305
55,22432
55,7730
55,17952
55,2860
55,23213
55,152
55,22786
55,22957
55,7470
55,19310
55,19177
55,10326
55,11479
55,8619
55,18506
55,21727
55,24578
55,22445
55,19360
55,17362
55,23107
55,5902
55,14998
55,14837
55,23166
55,8577
55,10502
55,3182
55,4826
55,18707
55,16754
55,22334
55,10859
55,5818
55,5192
55,10117
55,6319
55,19926
55,18633
55,26514
55,9925
55,11369
55,2515
55,2157
55,2964
55,19107
55,4120
55,7172
55,5022
55,15430
55,24195
55,24249
55,22635
55,27241
55,2831
55,8914
55,13879
55,3566
55,3404
55,25745
55,21189
55,8121
55,25374
55,1485
55,1977
55,18476
55,26669
55,10052
55,23345
55,3605
55,15898
55,13684
55,4491
55,8959
55,26874
55,3185
55,4038
55,17176
55,20848
55,24201
55,17204
55,19389
55,3454
55,9918
55,11189
55,225
55,3338
55,2036
55,4875
55,19259
55,5024
55,8848
55,19365
55,22790
55,14978
55,24444
55,22990
55,21163
55,10155
55,16227
55,24070
55,24807
56,17102
56,15670
56,7302
56,22196
56,9290
56,871
56,20524
56,2732
56,24586
56,11464
56,18054
56,26027
56,20118
56,22596
56,4554
56,7716
56,16313
56,26216
56,25267
56,21850
56,14124
56,25675
56,18723
56,2138
56,18050
56,3149
56,24042
56,2588
56,15675
56,23032
56,26310
56,20466
56,9299
56,1574
56,4361
56,19112
56,25672
56,13453
56,10164
56,24054
56,7194
56,6984
56,12127
56,8154
56,26165
56,10446
56,9149
56,11654
56,13743
56,22473
56,12051
56,13096
56,198
56,24250
56,17020
56,6935
56,23868
56,15687
56,26994
56,7176
56,8143
56,25901
56,8505
56,23541
56,15543
56,17757
56,7233
56,17930
56,18437
56,17268
56,16585
56,11851
56,8905
56,11389
56,16937
56,21295
56,21922
56,12691
56,22308
56,3798
56,26742
56,25288
56,18583
56,182
56,62
56,3469
56,18408
56,3491
56,24710
56,22029
56,21268
56,12450
56,24855
56,13389
56,23445
56,4463
56,10803
56,5350
56,26815
56,3214
56,8068
56,1920
56,8462
56,7760
56,13488
56,25334
56,13448
56,2665
56,4454
56,20249
56,24994
56,78
56,19714
56,10947
56,15939
56,18626
56,15855
56,26665
56,16116
56,20478
56,15993
56,17119
56,12158
56,10043
56,7187
56,23480
56,24159
56,19210
56,6097
56,24771
56,1865
56,17711
56,12308
56,14886
56,2162
56,11879
57,1984
57,19427
57,24207
57,17710
57,24432
57,14174
57,3068
57,1341
57,22600
57,13604
57,12404
57,4488
57,11808
57,12942
57,9193
57,13002
57,3465
57,7167
57,10764
57,13923
57,24918
57,10512
57,9674
57,6680
57,11468
57,11534
57,334
57,9805
57,12483
57,5152
57,24990
57,7276
57,24668
57,6615
57,3898
57,26447
57,4265
57,1872
57,2845
57,6028
57,10161
57,17541
57,21151
57,13064
57,17961
57,14782
57,19548
57,3235
57,15193
57,9048
57,22211
57,21414
57,7358
57,13692
57,13253
57,5882
57,16342
57,5018
57,3025
57,6631
57,17383
57,23656
57,3344
57,12939
57,21645
57,7772
57,20262
57,7616
57,1569
57,25474
57,20361
57,1722
57,25149
57,15971
57,5522
57,25853
57,4804
57,17725
57,20969
57,2429
57,13758
57,20781
57,45
57,8718
57,14760
57,9132
57,13400
57,23759
57,17674
57,21642
57,13526
57,18219
57,12342
57,2056
57,4421
57,2043
57,23518
57,614
57,4050
57,21314
57,10425
57,22469
57,14031
57,25068
57,26978
57,18279
57,26746
57,19874
57,7758
57,5335
57,6412
57,2780
57,23337
57,20962
57,7196
57,24088
57,22945
57,15506
57,12897
57,24563
57,1002
57,16555
57,3183
57,16019
57,16998
57,7501
57,12203
57,3653
57,4462
57,11642
57,19918
57,16612
57,23164
57,22357
57,6580
57,4706
58,27283
58,1064
58,17812
58,9046
58,22755
58,13879
58,4779
58,22777
58,19136
58,24736
58,14558
58,11172
58,12357
58,23585
58,11880
58,11729
58,5997
58,15443
58,21984
58,3101
58,13992
58,21426
58,15494
58,2381
58,6102
58,7943
58,14612
58,21242
58,8751
58,9498
58,23222
58,15468
58,19269
58,2185
58,18683
58,21665
58,22331
58,6389
58,16400
58,10977
58,12091
58,3912
58,17872
58,7183
58,17627
58,15736
58,24651
58,26115
58,3426
58,3341
58,2848
58,21356
58,396
58,26769
58,24796
58,21627
58,11249
58,21507
58,13119
58,12441
58,2193
58,21968
58,15825
58,18064
58,9747
58,12246
58,5859
58,8319
58,1528
58,16000
58,25542
58,738
58,10231
58,6002
58,655
58,8570
58,20981
58,18635
58,18650
58,6483
58,17072
58,5415
58,20432
58,20796
58,2404
58,22824
58,8726
58,16436
58,15820
58,19528
58,24727
58,7059
58,15002
58,19056
58,9094
58,8973
58,20279
58,26775
58,1846
58,23770
58,17442
58,3410
58,1831
58,4193
58,9831
58,11837
58,4812
58,16716
58,1352
58,16640
58,4521
58,7064
58,12423
58,13586
58,24903
58,19198
58,7432
58,3282
58,8759
58,26242
58,20655
58,3973
58,7839
58,15396
58,19580
58,4266
58,13620
58,16154
58,23156
58,3092
58,9233
58,11653
58,4695
58,26412
58,22552
58,23583
59,19203
59,20728
59,20978
59,12077
59,15867
59,10495
59,669
59,4521
59,3558
59,7793
59,20731
59,24473
59,218
59,21597
59,1542
59,10695
59,18043
59,18682
59,13513
59,25699
59,22032
59,12702
59,4485
59,16260
59,16402
59,5615
59,8476
59,17988
59,8737
59,25703
59,26515
59,22007
59,2880
59,8248
59,9049
59,8073
59,17392
59,22039
59,822
59,25102
59,13310
59,14813
59,24567
59,8138
59,473
59,2534
59,8151
59,19935
59,16384
59,14434
59,20536
59,21974
59,23229
59,11342
59,23956
59,15556
59,19101
59,16335
59,9061
59,17619
59,9420
59,7033
59,17786
59,23066
59,20863
59,760
59,3491
59,18127
59,11
59,21642
59,455
59,4202
59,25376
59,10461
59,7135
59,11359
59,13231
59,17551
59,6916
59,16122
59,22573
59,4837
59,11686
59,7260
59,20659
59,5701
59,6816
59,23009
59,17613
59,15487
59,8071
59,22128
59,18131
59,25679
59,6189
59,2050
59,4784
59,13953
59,26504
59,9018
59,20997
59,15947
59,20793
59,26822
59,2351
59,16966
59,12112
59,1532
59,24886
59,7736
59,17517
59,13055
59,19475
59,3380
59,22977
59,9863
59,18649
59,12606
59,19879
59,9092
59,5737
59,21060
59,27159
59,181
59,20593
59,16620
59,19324
59,14727
59,22581
59,1518
59,26054
59,3299
59,23335
59,9332
59,400
59,1907
60,2151
60,9741
60,813
60,6195
60,17654
60,6517
60,23196
60,23273
60,8483
60,7177
60,25793
60,3494
60,4892
60,22088
60,14042
60,26067
60,9837
60,13527
60,26127
60,7724
60,25556
60,2052
60,12255
60,3338
60,25990
60,14067
60,11049
60,7190
60,12798
60,18356
60,7118
60,25178
60,6977
60,20446
60,10905
60,4321
60,19458
60,22376
60,18837
60,18674
60,16643
60,14684
60,2666
60,25226
60,9284
60,19863
60,14507
60,12924
60,23190
60,1502
60,4172
60,13064
60,13424
60,20624
60,21046
60,1202
60,10521
60,1311
60,18027
60,25969
60,61
60,12375
60,11622
60,24631
60,16454
60,19412
60,24908
60,13789
60,20246
60,14243
60,6356
60,1386
60,11265
60,26431
60,21035
60,22554
60,11425
60,20379
60,7457
60,2800
60,8072
60,15315
60,22941
60,7278
60,9088
60,24529
60,15747
60,5426
60,19938
60,21844
60,20726
60,26249
60,24242
60,23040
60,4073
60,23530
60,26478
60,4307
60,6145
60,22229
60,13828
60,2156
60,18746
60,1265
60,18351
60,15190
60,18302
60,8883
60,15802
60,20139
60,13522
60,8812
60,21910
60,8267
60,14341
60,11294
60,9357
60,23704
60,8620
60,5987
60,10425
60,5362
60,1738
60,15787
60,20402
60,25578
60,8855
60,12283
60,15507
60,6962
60,20550
60,21646
60,4281
60,25111
60,6673
60,21834
61,920
61,26157
61,18997
61,12305
61,13109
61,22571
61,22487
61,21616
61,16836
61,25080
61,25442
61,11770
61,17050
61,2850
61,15281
61,4350
61,16259
61,8973
61,14841
61,21602
61,14324
61,16294
61,24312
61,18328
61,5852
61,230
61,27287
61,15322
61,1051
61,20410
61,19013
61,19622
61,6918
61,448
61,7219
61,15809
61,5022
61,18108
61,14340
61,4529
61,5910
61,1316
61,8440
61,21786
61,10720
61,15740
61,21868
61,24173
61,7549
61,19160
61,4475
61,7980
61,5654
61,15502
61,26301
61,1964
61,21468
61,10027
61,12083
61,5551
61,21220
61,26983
61,8865
61,16178
61,4323
61,1021
61,20973
61,16702
61,21352
61,12822
61,25738
61,19076
61,15937
61,24874
61,25503
61,5980
61,11767
61,23878
61,18880
61,8368
61,11896
61,18834
61,21899
61,3485
61,2107
61,25068
61,27271
61,16146
61,16596
61,3345
61,4602
61,8128
61,18821
61,5108
61,2682
61,25563
61,113
61,1294
61,9898
61,19349
61,22337
61,15618
61,14504
61,4751
61,24158
61,3267
61,25370
61,9657
61,24683
61,3314
61,18113
61,18996
61,25069
61,15159
61,7858
61,24211
61,20749
61,20204
61,7137
61,22231
61,4654
61,14541
61,9357
61,21513
61,494
61,5890
61,8095
61,1714
61,17986
61,22948
61,21276
61,21176
61,5656
61,7548
61,9990
61,17265
62,10150
62,4775
62,21249
62,5336
62,476
62,1
62,10866
62,12741
62,19420
62,5941
62,7039
62,8223
62,11441
62,20295
62,16288
62,11437
62,6894
62,2623
62,10410
62,5537
62,26799
62,14224
62,21391
62,26960
62,20830
62,7696
62,19510
62,10608
62,18541
62,22441
62,10977
62,25257
62,21028
62,16436
62,22987
62,12748
62,20022
62,23341
62,6676
62,9484
62,8965
62,14707
62,3725
62,8686
62,17420
62,3033
62,4494
62,18449
62,7205
62,19686
62,3315
62,26482
62,6259
62,3323
62,17409
62,11017
62,26320
62,19434
62,24156
62,24878
62,27220
62,722
62,15935
62,18481
62,17993
62,21609
62,24399
62,7931
62,23815
62,11109
62,11996
62,16130
62,12849
62,16322
62,6815
62,24229
62,25652
62,7308
62,15262
62,10147
62,9684
62,2077
62,24839
62,10842
62,11087
62,23696
62,1889
62,11958
62,24372
62,16912
62,10152
62,12075
62,16372
62,1940
62,8093
62,12753
62,21110
62,20159
62,4880
62,4793
62,24088
62,4044
62,15460
62,3622
62,19900
62,6291
62,11297
62,14801
62,7063
62,17625
62,15762
62,16701
62,12987
62,16493
62,15688
62,14662
62,12168
62,2093
62,9283
62,10965
62,25380
62,884
62,15246
62,20111
62,18787
62,20015
62,8658
62,12282
62,22206
62,14748
62,4477
62,1310
62,6115
62,2299
62,5661
62,6504
63,4908
63,26693
63,25635
63,6758
63,24449
63,14819
63,5472
63,12512
63,23607
63,14338
63,3135
63,24420
63,25057
63,27034
63,19745
63,13568
63,15105
63,10819
63,10258
63,5961
63,440
63,5920
63,22373
63,7658
63,1990
63,9984
63,10701
63,10447
63,26511
63,16296
63,21128
63,14625
63,16671
63,2713
63,21969
63,23940
63,9301
63,599
63,19062
63,16791
63,5823
63,24160
63,6334
63,23046
63,4824
63,15121
63,14519
63,13368
63,1973
63,6779
63,14328
63,2824
63,16021
63,19433
63,6029
63,7550
63,17156
63,2419
63,21318
63,26430
63,27211
63,18803
63,20241
63,6438
63,1227
63,10071
63,23546
63,10818
63,18240
63,6716
63,1073
63,26379
63,8058
63,22077
63,19448
63,8250
63,16141
63,5506
63,16971
63,7812
63,108
63,21316
63,19572
63,21490
63,14057
63,10543
63,22364
63,25351
63,26900
63,25604
63,24806
63,12150
63,1336
63,20732
63,10763
63,14395
63,23763
63,21995
63,16009
63,3923
63,6028
63,8018
63,15259
63,23756
63,15690
63,13122
63,11367
63,12339
63,23067
63,24206
63,1022
63,12777
63,1432
63,4902
63,770
63,17761
63,10029
63,11466
63,19577
63,18678
63,12488
63,24204
63,25837
63,4795
63,26306
63,1468
63,16321
63,19550
63,15552
63,7318
63,10227
63,2805
63,20166
63,15385
63,652
63,18581
64,17103
64,21808
64,23684
64,17824
64,1829
64,13561
64,10911
64,12153
64,1295
64,21648
64,5426
64,19279
64,1161
64,15683
64,24163
64,17309
64,6348
64,13009
64,8562
64,19708
64,15491
64,26355
64,11762
64,17836
64,77
64,12565
64,17169
64,13366
64,6044
64,18109
64,2354
64,26801
64,4598
64,9350
64,14541
64,12144
64,27208
64,20211
64,23440
64,27190
64,16253
64,21362
64,5234
64,5623
64,9919
64,4084
64,14338
64,10686
64,14779
64,7035
64,22033
64,19670
64,14954
64,16346
64,25256
64,19546
64,26727
64,25961
64,23414
64,19226
64,13384
64,7212
64,10932
64,22213
64,922
64,10341
64,10520
64,1335
64,25805
64,959
64,5682
64,10774
64,15951
64,26938
64,21591
64,24107
64,22473
64,9181
64,9935
64,7890
64,6855
64,917
64,3065
64,19267
64,11675
64,12443
64,7193
64,8026
64,18672
64,22782
64,16358
64,20384
64,1644
64,26488
64,12118
64,22582
64,26911
64,2411
64,8863
64,11630
64,7934
64,11507
64,6431
64,23353
64,19715
64,27161
64,18266
64,3991
64,25845
64,19429
64,22922
64,26951
64,10295
64,17847
64,19971
64,14410
64,5330
64,23294
64,1009
64,3541
64,4954
64,13728
64,3356
64,13761
64,6581
64,26103
64,19273
64,17553
64,9114
64,9914
64,26892
64,19091
64,1716
64,806
64,271
64,12377
65,14789
65,3663
65,14993
65,11389
65,890
65,4971
65,15913
65,5191
65,24250
65,8349
65,3865
65,18497
65,11485
65,5948
65,11001
65,15850
65,23683
65,1216
65,27064
65,9568
65,14123
65,3196
65,18920
65,21884
65,19631
65,12366
65,23571
65,5941
65,26764
65,19753
65,12557
65,10544
65,24865
65,17952
65,9160
65,6593
65,24921
65,5999
65,7996
65,25981
65,6712
65,6373
65,4248
65,21835
65,6105
65,8759
65,23221
65,9253
65,13615
65,1025
65,15434
65,14980
65,10825
65,14822
65,26232
65,21423
65,9864
65,17161
65,20952
65,23190
65,6226
65,15522
65,14387
65,14699
65,23031
65,14022
65,14832
65,11994
65,5510
65,13665
65,18883
65,1843
65,19999
65,23231
65,6458
65,19409
65,745
65,8456
65,19073
65,15632
65,7597
65,22791
65,24279
65,8461
65,22773
65,10958
65,24800
65,16670
65,22386
65,23312
65,9623
65,2198
65,6016
65,17057
65,15812
65,27136
65,20084
65,14379
65,11573
65,18038
65,706
65,16993
65,17363
65,16336
65,3197
65,15622
65,1174
65,10147
65,8729
65,25593
65,19707
65,5670
65,17598
65,5880
65,26167
65,4776
65,14797
65,6849
65,6191
65,7950
65,23083
65,16728
65,19755
65,20501
65,25605
65,27055
65,20582
65,22330
65,20719
65,9987
65,23702
65,26952
65,11316
65,13540
65,11914
65,12003
66,13143
66,34
66,25501
66,25802
66,10594
66,14108
66,7062
66,16435
66,5108
66,17164
66,23726
66,1601
66,2308
66,22314
66,1591
66,4552
66,13453
66,15809
66,11132
66,17504
66,6884
66,16015
66,22471
66,12968
66,25108
66,21285
66,12215
66,5234
66,5474
66,4354
66,4526
66,1069
66,14482
66,2360
66,25552
66,9211
66,231
66,13723
66,16331
66,3241
66,25454
66,9779
66,19429
66,19751
66,21422
66,23757
66,14628
66,11394
66,22726
66,23385
66,11284
66,13874
66,27266
66,16164
66,2762
66,11661
66,12734
66,18662
66,16740
66,9498
66,9237
66,24875
66,26467
66,4773
66,17522
66,7468
66,26549
66,9735
66,13622
66,12815
66,17260
66,12779
66,18800
66,20495
66,9951
66,13898
66,4233
66,21106
66,17752
66,16965
66,26822
66,22422
66,26167
66,8222
66,6765
66,16675
66,4203
66,17637
66,2489
66,3764
66,1691
66,15438
66,3987
66,21631
66,26218
66,14567
66,13757
66,17032
66,3363
66,17055
66,21789
66,10554
66,2238
66,10606
66,7814
66,11789
66,18253
66,531
66,27229
66,6051
66,22704
66,24679
66,3094
66,23315
66,24911
66,16901
66,20114
66,22692
66,2817
66,5750
66,19302
66,7644
66,9435
66,15064
66,22590
66,10697
66,2574
66,24461
66,11197
66,13682
66,11090
66,18901
66,14686
66,17721
66,11119
66,19911
67,3060
67,9580
67,18692
67,18606
67,11721
67,11356
67,27094
67,4628
67,8498
67,22888
67,20293
67,16991
67,8140
67,21439
67,1060
67,24323
67,9496
67,6122
67,20765
67,21434
67,8657
67,8434
67,6076
67,4773
67,22754
67,19021
67,1311
67,10317
67,14424
67,11429
67,26680
67,20039
67,23378
67,26628
67,10654
67,17409
67,9719
67,10427
67,25908
67,19651
67,5359
67,3242
67,5868
67,4980
67,6687
67,5806
67,15375
67,21438
67,19426
67,9192
67,9979
67,8732
67,10880
67,6561
67,3376
67,13203
67,828
67,26666
67,3072
67,1313
67,24424
67,2926
67,7975
67,19686
67,14741
67,15830
67,14503
67,2151
67,25042
67,20421
67,12135
67,8589
67,11897
67,8654
67,18609
67,16290
67,14002
67,3999
67,3329
67,13795
67,10856
67,25536
67,7764
67,16750
67,12381
67,17523
67,17226
67,22272
67,672
67,25986
67,2597
67,20184
67,24328
67,22565
67,10652
67,25204
67,21209
67,11599
67,26656
67,26144
67,7003
67,21449
67,21277
67,2100
67,4281
67,24366
67,7134
67,18809
67,7341
67,7941
67,6353
67,813
67,10338
67,25410
67,4576
67,5762
67,21554
67,10372
67,2272
67,9556
67,19495
67,824
67,16875
67,7988
67,18948
67,17828
67,9954
67,13981
67,14307
67,22824
67,12751
67,26081
67,22827
67,13809
67,18872
67,9392
68,22398
68,21664
68,2913
68,5945
68,15893
68,13126
68,5340
68,18350
68,25667
68,5878
68,19882
68,23956
68,9889
68,1297
68,6299
68,18730
68,20580
68,634
68,14014
68,12014
68,7679
68,11430
68,27124
68,12667
68,20183
68,11905
68,20292
68,8636
68,17036
68,17436
68,19897
68,22095
68,5464
68,6727
68,10030
68,11355
68,18159
68,13271
68,5603
68,15777
68,15992
68,15140
68,21382
68,19898
68,9690
68,9513
68,8695
68,17616
68,24237
68,1034
68,9338
68,23126
68,2072
68,13742
68,27089
68,25119
68,20693
68,10779
68,7937
68,13856
68,11548
68,4311
68,26673
68,11453
68,24523
68,8762
68,11977
68,1488
68,6619
68,15703
68,23049
68,7311
68,27034
68,19301
68,25567
68,20959
68,21787
68,20719
68,13619
68,16109
68,20431
68,9191
68,672
68,18887
68,19521
68,730
68,6924
68,18959
68,10281
68,10692
68,7673
68,13454
68,6545
68,101
68,1603
68,22711
68,21247
68,5565
68,16213
68,13762
68,4744
68,5807
68,23847
68,25704
68,8398
68,22302
68,27186
68,26524
68,19300
68,25764
68,26645
68,21123
68,4544
68,20436
68,27014
68,7024
68,2528
68,10372
68,25220
68,24867
68,168
68,16878
68,16876
68,9684
68,16969
68,9553
68,18326
68,16377
68,23104
68,19702
68,24718
68,24827
68,2152
68,3379
68,8934
68,984
69,20409
69,17213
69,11257
69,5305
69,8678
69,11895
69,6424
69,10421
69,13867
69,3468
69,22222
69,221
69,9277
69,18963
69,26319
69,24878
69,9160
69,8837
69,17624
69,6260
69,15066
69,16649
69,5081
69,26140
69,26059
69,10881
69,9837
69,18589
69,18699
69,25871
69,3663
69,5586
69,8092
69,754
69,17313
69,10452
69,13271
69,25343
69,22108
69,17149
69,26600
69,22235
69,22180
69,24525
69,4308
69,14271
69,8590
69,8062
69,27137
69,10489
69,9293
69,4482
69,4290
69,20343
69,8108
69,17756
69,2368
69,11662
69,892
69,9525
69,3639
69,15172
69,5744
69,18729
69,6543
69,1186
69,13743
69,5880
69,8319
69,941
69,675
69,23492
69,13238
69,9764
69,23241
69,17005
69,27276
69,10199
69,6772
69,4548
69,19630
69,13403
69,22473
69,5418
69,4820
69,12464
69,13354
69,4209
69,14848
69,10177
69,13536
69,11149
69,6784
69,11233
69,13080
69,25574
69,20716
69,792
69,15471
69,15560
69,5891
69,24636
69,10842
69,9452
69,15958
69,8729
69,22610
69,17531
69,19999
69,18621
69,14008
69,17971
69,15309
69,10977
69,26568
69,15178
69,12991
69,24419
69,3863
69,3642
69,17745
69,168
69,4609
69,750
69,8489
69,16413
69,5344
69,8866
69,25134
69,2451
69,8868
69,20938
69,17235
69,26151
69,1399
69,504
70,26449
70,5450
70,17456
70,1773
70,538
70,22462
70,10001
70,10499
70,22248
70,8685
70,13241
70,25884
70,17018
70,12964
70,2386
70,24214
70,1239
70,17617
70,22962
70,1887
70,4763
70,6002
70,13949
70,7072
70,11210
70,13504
70,13653
70,974
70,19542
70,5614
70,8290
70,7541
70,11056
70,15056
70,19992
70,11765
70,27212
70,20065
70,333
70,13940
70,11749
70,14927
70,24276
70,23266
70,4071
70,17840
70,1779
70,22588
70,25881
70,9836
70,25684
70,20411
70,26027
70,10222
70,22228
70,6188
70,25680
70,8636
70,21385
70,26055
70,3057
70,4773
70,10968
70,10954
70,5100
70,22606
70,18482
70,6677
70,22728
70,20153
70,11212
70,7834
70,15690
70,26838
70,21399
70,8677
70,16999
70,16586
70,15175
70,5992
70,21453
70,5911
70,10116
70,13758
70,19198
70,2053
70,12925
70,4741
70,7367
70,23545
70,4250
70,12844
70,24732
70,8320
70,5869
70,14230
70,2979
70,31
70,17536
70,3312
70,12434
70,26338
70,9074
70,11442
70,23966
70,2152
70,24781
70,1407
70,18697
70,7188
70,21524
70,16820
70,22810
70,25770
70,13070
70,11333
70,14926
70,24052
70,4301
70,5198
70,3094
70,3113
70,21226
70,6499
70,13179
70,14803
70,8299
70,18817
70,15519
70,1081
70,25513
70,9054
70,7003
70,7013
70,19747
70,18202
71,18772
71,15648
71,16194
71,3694
71,16873
71,16584
71,6319
71,8696
71,22798
71,3564
71,22253
71,20492
71,1463
71,7592
71,665
71,8785
71,7585
71,1085
71,18379
71,17256
71,12378
71,12066
71,10303
71,20994
71,8779
71,1794
71,24645
71,17762
71,15306
71,8977
71,26555
71,19025
71,17003
71,5042
71,18886
71,8110
71,12938
71,4202
71,2328
71,24282
71,9686
71,23566
71,2596
71,11204
71,3813
71,2964
71,7500
71,20705
71,3962
71,18566
71,1681
71,14290
71,6626
71,25091
71,15035
71,3433
71,5145
71,16113
71,21269
71,14309
71,15922
71,27059
71,22960
71,25585
71,11506
71,22622
71,11137
71,15945
71,23362
71,25744
71,19540
71,14697
71,21054
71,21183
71,21430
71,24916
71,17994
71,20785
71,11264
71,11405
71,9003
71,5721
71,18626
71,5599
71,22437
71,16533
71,7173
71,13133
71,7757
71,14913
71,1607
71,18485
71,14869
71,15800
71,3233
71,12162
71,8569
71,7406
71,7752
71,14582
71,9640
71,23420
71,12296
71,24473
71,4676
71,26409
71,10086
71,25242
71,15959
71,3653
71,16403
71,17826
71,3166
71,5438
71,27058
71,5092
71,13568
71,18709
71,24870
71,1181
71,25689
71,6022
71,17
71,27068
71,26060
71,12492
71,9574
71,20790
71,19584
71,3648
71,24228
71,25566
71,1093
71,20494
71,8580
71,12927
72,26054
72,14619
72,4112
72,5385
72,18823
72,14245
72,22852
72,26251
72,8956
72,4867
72,341
72,21951
72,8669
72,6699
72,20176
72,27242
72,20336
72,2132
72,2021
72,10109
72,19597
72,10598
72,9291
72,3705
72,12778
72,26594
72,17490
72,17311
72,12779
72,283
72,12285
72,27020
72,17676
72,19609
72,15880
72,24929
72,10395
72,15560
72,13262
72,4624
72,5906
72,15963
72,4334
72,8800
72,8772
72,2486
72,8728
72,9880
72,2572
72,2769
72,1650
72,16332
72,17781
72,1176
72,21103
72,10736
72,22896
72,20760
72,7047
72,22650
72,7696
72,8836
72,24358
72,1259
72,21517
72,15878
72,3648
72,1246
72,5983
72,20075
72,2317
72,21533
72,12744
72,14428
72,15633
72,6020
72,21509
72,13292
72,14398
72,26798
72,3254
72,14803
72,23341
72,21280
72,1889
72,2295
72,18946
72,9844
72,5523
72,3317
72,15059
72,18188
72,18819
72,1508
72,11180
72,20922
72,21264
72,4719
72,26989
72,20047
72,20548
72,15937
72,27229
72,18616
72,5883
72,987
72,15487
72,12834
72,6838
72,8370
72,3062
72,7619
72,20327
72,12359
72,22871
72,4834
72,24258
72,5255
72,20156
72,14426
72,13066
72,27182
72,3493
72,21041
72,18699
72,13976
72,5996
72,21087
72,6515
72,1663
72,670
72,18928
72,4360
72,5233
72,13913
72,25171
73,14960
73,21360
73,17048
73,5119
73,24019
73,4192
73,23260
73,21555
73,12144
73,26125
73,538
73,5065
73,25717
73,21671
73,8366
73,16347
73,26866
73,4122
73,3295
73,6405
73,16240
73,23607
73,2067
73,15936
73,18775
73,19889
73,5852
73,7031
73,18059
73,5148
73,9765
73,17432
73,25269
73,2119
73,19580
73,5977
73,4001
73,12529
73,6423
73,8396
73,7750
73,12427
73,6366
73,16091
73,1924
73,15706
73,13632
73,336
73,17315
73,26970
73,21736
73,16462
73,13370
73,11001
73,25670
73,17838
73,7556
73,26977
73,24043
73,1772
73,6020
73,16555
73,6159
73,4028
73,15026
73,16282
73,16812
73,7538
73,20064
73,4778
73,20304
73,22042
73,3977
73,12244
73,4302
73,18459
73,6734
73,8957
73,13410
73,27047
73,9619
73,5989
73,14673
73,26247
73,16740
73,6939
73,17759
73,24183
73,8901
73,215
73,24844
73,22631
73,1438
73,2505
73,3791
73,5185
73,11542
73,5632
73,6242
73,13372
73,12055
73,10093
73,8252
73,10450
73,12515
73,26354
73,6547
73,3763
73,13537
73,22208
73,3403
73,520
73,20122
73,21396
73,24955
73,7117
73,7181
73,19492
73,6506
73,12620
73,26746
73,24320
73,11857
73,11322
73,9145
73,20695
73,18481
73,2685
73,10887
73,15809
73,13979
73,8822
73,10876
73,19354
73,18510
73,7850
74,17411
74,7083
74,19981
74,8204
74,2050
74,12654
74,8808
74,17931
74,9645
74,6910
74,17086
74,1072
74,3664
74,25386
74,4579
74,8403
74,14288
74,23768
74,4191
74,4535
74,13590
74,18761
74,11179
74,843
74,24724
74,18094
74,15282
74,18800
74,13480
74,16295
74,17620
74,17114
74,24828
74,8422
74,3537
74,23927
74,25430
74,14549
74,18126
74,9371
74,5192
74,16170
74,19224
74,22566
74,5719
74,16562
74,22043
74,6284
74,8693
74,19547
74,23404
74,15813
74,13952
74,8630
74,14759
74,21803
74,24708
74,832
74,16580
74,7853
74,26180
74,20809
74,19026
74,23123
74,15383
74,13684
74,6222
74,19089
74,20821
74,10692
74,24253
74,19104
74,16389
74,10148
74,22027
74,6184
74,21838
74,12229
74,1803
74,10567
74,11196
74,26988
74,21481
74,7996
74,15973
74,23797
74,10217
74,24728
74,7983
74,13226
74,2477
74,26277
74,17689
74,12973
74,1499
74,16711
74,12574
74,14259
74,18085
74,15622
74,20639
74,11061
74,2425
74,13538
74,19383
74,2208
74,17307
74,11932
74,7045
74,4313
74,10370
74,26909
74,13059
74,1178
74,19349
74,13822
74,17982
74,16247
74,2671
74,23753
74,1080
74,4105
74,16848
74,16576
74,8487
74,14787
74,14445
74,19631
74,2626
74,22331
74,4494
74,14560
74,386
74,22682
74,883
74,665
75,6711
75,25881
75,10722
75,27251
75,8135
75,16640
75,19336
75,24366
75,8979
75,24316
75,14485
75,27198
75,16639
75,7444
75,16608
75,4427
75,10637
75,10838
75,19606
75,2135
75,13792
75,457
75,9337
75,24637
75,587
75,9565
75,21806
75,8004
75,21551
75,1670
75,24071
75,12539
75,26798
75,2039
75,15573
75,2186
75,14042
75,20474
75,17414
75,15579
75,26026
75,3267
75,10521
75,26084
75,2645
75,9467
75,9675
75,7403
75,14380
75,17011
75,19608
75,19588
75,26148
75,6940
75,4947
75,2444
75,15558
75,15786
75,9108
75,14726
75,10992
75,24902
